StartTime	Dur	Proto	SrcAddr	Sport	Dir	DstAddr	Dport	State	sTos	dTos	TotPkts	TotBytes	Label
1970/01/02 20:53:57.728123	  3.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/02 20:54:04.733656	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 20:54:12.735671	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 20:54:28.738450	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 20:55:00.747720	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:01:04.751709	  3.000367	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/02 21:01:11.757372	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:01:19.759385	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:01:35.761794	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:02:07.768395	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:08:11.775714	  3.000064	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/02 21:08:18.781240	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:08:26.782934	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:08:42.786258	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:09:14.792467	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:15:18.799258	  3.000769	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/02 21:15:25.805790	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:15:33.806725	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:15:49.809738	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:16:21.816013	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:18:07.658986	  0.000348	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/02 21:18:07.659454	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       154	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/02 21:18:26.064773	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       291	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/02 21:18:42.723486	  0.178050	       tcp	                  10.0.2.16	49543	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/02 21:18:42.901813	  0.210783	       tcp	                  10.0.2.16	49544	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/02 21:18:43.113574	  4.724870	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       8	      1767	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/02 21:18:43.212602	  3.798305	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	      12	      2233	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/02 21:18:43.213149	  3.000608	       tcp	                  10.0.2.16	49545	   ->	            195.169.125.228	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/02 21:18:43.324907	  4.219847	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       8	      1437	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/02 21:18:43.504562	  0.173100	       udp	                  10.0.2.16	15311	  <->	               66.36.230.86	19347	  CON	    0	    0	       3	       662	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/02 21:18:47.838977	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       309	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/02 21:18:52.212342	  0.000000	       tcp	                  10.0.2.16	49545	   ->	            195.169.125.228	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/02 21:18:53.223752	  0.179020	       udp	                  10.0.2.16	15311	  <->	             66.235.184.138	15081	  CON	    0	    0	       3	       507	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/02 21:19:04.209717	  0.000000	       udp	                  10.0.2.16	15311	   ->	            195.169.125.228	29902	  REQ	    0	    0	       1	       277	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/02 21:19:09.217053	  0.000000	       udp	                  10.0.2.16	15311	   ->	            195.169.125.228	29902	  REQ	    0	    0	       1	       255	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/02 21:19:14.224140	  0.000000	       udp	                  10.0.2.16	15311	   ->	            195.169.125.228	29902	  REQ	    0	    0	       1	       216	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/02 21:22:25.823454	  3.000495	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/02 21:22:32.829200	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:22:40.831098	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:22:56.834300	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:23:28.840072	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:29:32.847085	  3.001041	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/02 21:29:39.853544	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:29:47.855013	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:30:03.857907	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:30:35.864036	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:36:39.871925	  3.000009	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/02 21:36:46.877503	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:36:54.878577	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:37:10.881742	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:37:42.887773	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:43:46.895143	  3.000706	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/02 21:43:53.901046	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:44:01.903118	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:44:17.906727	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:44:49.912828	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/02 21:49:03.346334	  0.000118	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/02 21:49:03.346659	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       240	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/02 21:49:20.121006	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       179	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/02 21:49:39.011739	  0.177276	       tcp	                  10.0.2.16	49546	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/02 21:49:39.189457	  0.213765	       tcp	                  10.0.2.16	49547	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/02 21:49:39.404243	  0.176759	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       385	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/02 21:49:39.581634	  0.112160	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       652	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/02 21:49:39.582252	  3.000729	       tcp	                  10.0.2.16	49548	   ->	               66.148.64.18	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
